metadata,created_at,id,id_str,text,source,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,entities,favorited,retweeted,possibly_sensitive,lang
[object Object],Mon Nov 23 00:22:32 +0000 2015,668585384587071500,668585384587071488,Street blank billboard isolated ready for advertisement  | https://t.co/pV8eVFp2Ho | @AGcuesta https://t.co/Ai6MzDY84e Via @Shutterstock,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,false,en
[object Object],Mon Nov 23 00:21:43 +0000 2015,668585181473718300,668585181473718272,Street blank billboard ready for your advertisement | https://t.co/oeYzqOnTNZ | @AGcuesta https://t.co/Ai6MzDY84e Via @Shutterstock,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,false,en
[object Object],Mon Nov 23 00:19:00 +0000 2015,668584498037174300,668584498037174272,"Our Golf News Magazine advertisement for December!!!
Open Houses Every Weekend! https://t.co/Tm9D2yJVwN","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,false,en
[object Object],Mon Nov 23 00:18:34 +0000 2015,668584388301426700,668584388301426689,".@FidoSolutions love the track! Been a Ghostface fan for years. It was just odd, and a bit dissapointing to hear it in a TV advertisement.","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>",false,668583298868752400,668583298868752384,348058317,348058317,FidoSolutions,[object Object],,,,,false,0,0,[object Object],false,false,,en
[object Object],Mon Nov 23 00:17:37 +0000 2015,668584149054332900,668584149054332928,"1987 MITSUBISHI MIGHTY MAX PICKUP Original Vintage Advertisement ~ MSRP $6,459Â  https://t.co/AQKbj4QYiR https://t.co/eqWJL15QZh","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,false,da
[object Object],Mon Nov 23 00:38:07 +0000 2015,668589308832587800,668589308832587776,Modern Marketing Essential Guide To Social Marketing - https://t.co/IEsXmiysY6  #SocialMarketing #Marketing,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,false,en
[object Object],Mon Nov 23 00:38:06 +0000 2015,668589302528389100,668589302528389120,"Donald Trump wants to create database for Syrian refugees, surveil mosques, bring back waterboarding https://t.co/4afk17IUe9 Trump=Shill!","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,false,en
[object Object],Mon Nov 23 00:38:14 +0000 2015,668589335705468900,668589335705468929,Receta para hacer tu propio pan de caja integral.  https://t.co/8nQB2xCESI https://t.co/moZAuhaXWB,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,false,es
[object Object],Mon Nov 23 00:38:13 +0000 2015,668589333746708500,668589333746708480,"Con el 63% de los votos escrutados, MACRI (candidato de la derecha neoliberal) tiene tendencia positiva a la... https://t.co/a9jcLvWqIS","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,false,es
[object Object],Mon Nov 23 00:38:03 +0000 2015,668589291170328600,668589291170328580,I don't think @tonibraxton likes me anymore.. I'm sad she doesn't show me any love anymore.. 😢😢😭😭😭,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,,en
[object Object],Mon Nov 23 00:38:02 +0000 2015,668589288217448400,668589288217448448,@NASCAR so sad that your rules package has created the most boring race of the year on what should be the top weekend of the year...BORING,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",false,,,49153854,49153854,NASCAR,[object Object],,,,,false,0,0,[object Object],false,false,,en
[object Object],Mon Nov 23 00:37:51 +0000 2015,668589242747101200,668589242747101185,Let's. Let's stay together. Loving you whether. Times are good or bad. Happy or sad.,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,,en
[object Object],Mon Nov 23 00:35:11 +0000 2015,668588569947172900,668588569947172864,"@ADTHEGENERAL SENIOR EDITOR/MARKETING @ELEGANTHOODNESSMAGAZINE 4 ARTICLES,COVERS &amp; ADVERTISEMENT https://t.co/muXZOpQqYn","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",false,,,22230488,22230488,ADTHEGENERAL,[object Object],,,,,false,0,0,[object Object],false,false,false,en
[object Object],Mon Nov 23 00:35:11 +0000 2015,668588569628442600,668588569628442625,"@ADTHEGENERAL SENIOR EDITOR/MARKETING @ELEGANTHOODNESSMAGAZINE 4 ARTICLES,COVERS &amp; ADVERTISEMENT https://t.co/FTklFmyvmh","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",false,,,22230488,22230488,ADTHEGENERAL,[object Object],,,,,false,0,0,[object Object],false,false,false,en
[object Object],Mon Nov 23 00:11:54 +0000 2015,668582710823157800,668582710823157761,@NateWeiner really cool. @Pocket is one of the app I use the most. Never used automated recos though. Hope others curation change that !,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",false,668580556095885300,668580556095885312,13019862,13019862,NateWeiner,[object Object],,,,,false,0,0,[object Object],false,false,,en
[object Object],Mon Nov 23 00:35:25 +0000 2015,668588630256910300,668588630256910336,"Why are they not advertising that Wolf ""the dentist"" stansson from mighty ducks is in #TheManInTheHighCastle ?!","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,,en
[object Object],Mon Nov 23 00:33:51 +0000 2015,668588232876171300,668588232876171269,https://t.co/6OS5Red6Dg #advertising #marketing #news #rt Digital Marketing Co-ordinator https://t.co/sFcCrRF6JW,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,false,tl
[object Object],Mon Nov 23 00:37:48 +0000 2015,668589230118060000,668589230118060033,ReTw swettk: RT newsycombinator: More lessons learned from building machine learning systems https://t.co/XZ5HWs8P0c,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,false,en
[object Object],Mon Nov 23 00:38:27 +0000 2015,668589390944444400,668589390944444416,Last Second OutBid RT↺ https://t.co/1r3GRMWTib Apple Ipad Air 2 64gb - Space Gray Wi-fi - 9.7 In - New!!  Sealed!!    Mgkl2 ↺Please F,"<a href=""http://google.com/"" rel=""nofollow"">The test app for 2015</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,false,en
[object Object],Mon Nov 23 00:38:19 +0000 2015,668589357402583000,668589357402583040,El iPad Pro defrauda en ventas en su primera semana. Hace 4 horas. https://t.co/fJ9RVaoOif #Apple,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,false,es
[object Object],Mon Nov 23 00:38:14 +0000 2015,668589338389819400,668589338389819393,"Last Second Ebay Bid RT↺ https://t.co/wmtxquM5v2 Apple Ipad With Retina Display Md512ll/a (64gb, Wi-fi, Black) 4th Generation ↺Please","<a href=""http://google.com/"" rel=""nofollow"">The test app for 2015</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,false,en
[object Object],Mon Nov 23 00:37:56 +0000 2015,668589263076925400,668589263076925440,"I explored Kitchen (35 sec, 2030 points) in the Mystery Manor Blitz. https://t.co/x4wDbAtPzo #ipad #ipadgames #gameinsight","<a href=""http://17bullets.com/"" rel=""nofollow"">Mystery Manor Blitz</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,false,en
[object Object],Mon Nov 23 00:37:29 +0000 2015,668589150702932000,668589150702931968,Few – Manual Camera Controls for the iPhone / iPod Touch / iPad for FREE https://t.co/5slxagUTAB,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,false,en
[object Object],Mon Nov 23 00:37:51 +0000 2015,668589239798468600,668589239798468608,https://t.co/2ry8L2YWt9 #advertising #marketing #news #rt https://t.co/EaxLHiZXuf dissolves operating committee... https://t.co/WqN7HDWaPE,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,false,en
[object Object],Mon Nov 23 00:36:44 +0000 2015,668588960428531700,668588960428531713,These powerful women in media and marketing redefined the rules of leadership: https://t.co/a08bAGGI8s https://t.co/iFhIdmGKI1,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,false,en
[object Object],Mon Nov 23 00:36:34 +0000 2015,668588919915696100,668588919915696128,"TRAVEL UPDATE GUATEMALA: Check out this hilarious, iconic car in Antigua...

It's advertising the Mexican... https://t.co/a9yNpcHX0W","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,false,en
[object Object],Mon Nov 23 00:38:42 +0000 2015,668589454311841800,668589454311841792,"@jonghyunchrist and then, there's Nu'Est...","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",false,668582431075635200,668582431075635201,758085654,758085654,jonghyunchrist,[object Object],,,,,false,0,0,[object Object],false,false,,en
[object Object],Mon Nov 23 00:38:36 +0000 2015,668589431822135300,668589431822135296,"@FanConcours_md Bonsoir, c'est quoi le mien de ta boutique s'il te plait ? :)","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,,,3378981965,3378981965,FanConcours_md,[object Object],,,,,false,0,0,[object Object],false,false,,fr
[object Object],Mon Nov 23 00:38:34 +0000 2015,668589421424439300,668589421424439296,@_Shanelle_Soo mais c'est la vérité ;; &lt;3 &lt;3 &lt;3,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",false,668589180084179000,668589180084178947,3244326521,3244326521,_Shanelle_Soo,[object Object],,,,,false,0,0,[object Object],false,false,,fr
[object Object],Mon Nov 23 00:38:29 +0000 2015,668589400893333500,668589400893333504,"DECEASED DOG - #EMNRUN / #LIMOGES, ON - November 22, 2015
From: Bob Cain 

Found, deceased dog, young looking... https://t.co/3u9SxYjNcb","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,false,en
[object Object],Mon Nov 23 00:37:27 +0000 2015,668589139495882800,668589139495882752,@binnin lmao come do it in MoBo more often... Theres usually A LOT of CIS kids here who all help each other out with their codes,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,668578489558294500,668578489558294528,65424510,65424510,binnin,[object Object],,,,,false,0,0,[object Object],false,false,,en
[object Object],Mon Nov 23 00:13:13 +0000 2015,668583041292480500,668583041292480512,@TelcoGeek deal!,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,668582625032974300,668582625032974338,15618906,15618906,TelcoGeek,[object Object],,,,,false,0,1,[object Object],false,false,,en
[object Object],Mon Nov 23 00:36:16 +0000 2015,668588842807640000,668588842807640069,"Quand e m'ennuie je vais sur doctissimo m'inventer de nouvelles
 Maladie et faire des tests!","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,,fr
[object Object],Mon Nov 23 00:38:14 +0000 2015,668589336317694000,668589336317693952,"Once I get my desktop I will be so active, been designing on a laptop for so long now. Can't wait 🤗","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,,en
[object Object],Mon Nov 23 00:37:42 +0000 2015,668589204356653000,668589204356653057,New Original HP Compaq NC7200 NC8000 NX4800 NX5000 Laptop Ac Adapter Charger 65W https://t.co/YuxuplwIBQ https://t.co/k9afdlZnQs,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,false,en
[object Object],Mon Nov 23 00:37:38 +0000 2015,668589185524236300,668589185524236288,#GIVEAWAY: Gamers rejoice - enter to win an #Alienware game-centric laptop: https://t.co/s56Dm9ZZ6z 來自 @StackSocial,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,false,en
[object Object],Mon Nov 23 00:37:33 +0000 2015,668589167518068700,668589167518068736,New Original HP Compaq NC7200 NC8000 NX4800 NX5000 Laptop Ac Adapter Charger 65W https://t.co/aFCPxR9QSb https://t.co/S6sHro0r2n,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,false,en
[object Object],Mon Nov 23 00:37:09 +0000 2015,668589063998414800,668589063998414848,I really need to get the missing M key fixed on my laptop...it's almost been a whole year now that I've been struggling without it 😑,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",false,,,,,,[object Object],,,[object Object],,false,0,0,[object Object],false,false,,en
[object Object],Mon Nov 23 00:36:31 +0000 2015,668588905608839200,668588905608839169,@KalaKonai I got the plug on the movies 👀 you have a tablet or laptop,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>",false,668572460023857200,668572460023857152,204646608,204646608,KalaKonai,[object Object],,,,,false,0,0,[object Object],false,false,,en
[object Object],Mon Nov 23 00:10:27 +0000 2015,668582346870947800,668582346870947840,"HERSHEYS ALMOND 1912 MODEL ""T"" DELIVERY BANK ERTL #1351 https://t.co/tsJSTC1lw7 https://t.co/ElUHtZDrnp","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,false,en
[object Object],Sun Nov 22 23:44:47 +0000 2015,668575884887121900,668575884887121920,PARECE UNA HERSHEYS ME ENCANTA https://t.co/tXWAURj6CP,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,,,,,,[object Object],,,,,false,3,3,[object Object],false,false,false,es
[object Object],Sun Nov 22 23:15:45 +0000 2015,668568579894194200,668568579894194177,Holidays are the perfect time to show loved one you care. Watch the KISSES DELUXE video to get inspired to #SayMore https://t.co/OR3fVjAnpt,"<a href=""https://gleam.io"" rel=""nofollow"">Gleam Competition App</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,false,en
[object Object],Sun Nov 22 23:15:46 +0000 2015,668568584663134200,668568584663134208,Want a chance to #SayMore to your loved ones with HERSHEY'S KISSES DELUXE? Click here for a chance to win! https://t.co/pjWHXTyIBa #contest,"<a href=""https://gleam.io"" rel=""nofollow"">Gleam Competition App</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,false,en
[object Object],Mon Nov 23 00:31:42 +0000 2015,668587692595109900,668587692595109893,@PWElverum Pikaaaaachuuuuu? Pikachuuu? Pikachu [Blood Glucose Level: 334 mg/dL],"<a href=""http://twitter.com/fat_pikachu"" rel=""nofollow"">Fat Pikachu</a>",false,668587207343509500,668587207343509505,324747928,324747928,PWElverum,[object Object],,,,,false,0,0,[object Object],false,false,,pl
[object Object],Mon Nov 23 00:39:01 +0000 2015,668589533211050000,668589533211049984,THE BOYS LOOK SO GOOD OH MY FUCK #AMAs,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,,en
[object Object],Mon Nov 23 00:39:00 +0000 2015,668589529733988400,668589529733988352,@Slick_Rick40 @DannyBaldassara Cheesecake Factory is expensive fuck dotttttt,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,668589117802946600,668589117802946560,1012316046,1012316046,Slick_Rick40,[object Object],,,[object Object],,false,0,0,[object Object],false,false,,en
[object Object],Mon Nov 23 00:38:59 +0000 2015,668589526059651100,668589526059651072,SHES WEARING THE JACKET AND I DONT CARE BC SHES FLAWLESS AS FUCK https://t.co/2SWAG8C2cY,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,false,en
[object Object],Mon Nov 23 00:38:59 +0000 2015,668589524792971300,668589524792971264,he hair looks good as fuck oh my god but where's the suit or at least a nicer shirt wtf get it together j,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,,en
[object Object],Sun Nov 22 22:40:17 +0000 2015,668559655979884500,668559655979884544,My coworker brought me two huge reeses to work I am as happy as a clam  💘,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,,en
[object Object],Sun Nov 22 23:13:18 +0000 2015,668567965147619300,668567965147619329,"Vacchiano: Coughlin, Reese's jobs depend on playoff berth https://t.co/y7KJnDVj7U","<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,false,en
[object Object],Sun Nov 22 22:54:02 +0000 2015,668563113587798000,668563113587798016,"@EsisNyKole Reeses PBC, You gotta check the secret to get Kim Hollywood 10000 Stars, Check Secret on My Profile Description","<a href=""http://kimKgameStar.garm"" rel=""nofollow"">kimKgameStar</a>",false,,,130668212,130668212,EsisNyKole,[object Object],,,,,false,0,0,[object Object],false,false,,en
[object Object],Mon Nov 23 00:38:42 +0000 2015,668589455675154400,668589455675154432,"Tiny details, huge potential: Effective email marketing campaigns Part 1 https://t.co/8sbxbehCq1","<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,false,en
[object Object],Mon Nov 23 00:38:31 +0000 2015,668589406756950000,668589406756950016,Find Books About #FundRaising  Comprehensive Info - Explore This Huge Resource: https://t.co/Jg8c1vi7Vs,"<a href=""http://IfyoudonthaveaURLyetjustputaplaceholder.none"" rel=""nofollow"">access api from my account only</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,false,en
[object Object],Mon Nov 23 00:38:08 +0000 2015,668589313148350500,668589313148350464,Former FBI Assistant Director Risks His Life – Just Exposed Obama In Huge Way! https://t.co/SG4jPIYHIS,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,false,en
[object Object],Mon Nov 23 00:49:05 +0000 2015,668592068634263600,668592068634263553,RT if you hate automated thank you messages. We know it's a program y'all!,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,,en
[object Object],Mon Nov 23 01:01:40 +0000 2015,668595234427633700,668595234427633664,exe Software Automated Traffic Google Google Using Strategy https://t.co/vJdIKjr8g6 https://t.co/75C78vJTPT,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,false,en
[object Object],Mon Nov 23 00:55:08 +0000 2015,668593590109622300,668593590109622272,"Recorded #webinar, ""Proving the #ROI on #Automated #Controls"" &amp; discover the methodology for proving ROI in your org https://t.co/HEkU3igYsM","<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,false,en
[object Object],Mon Nov 23 00:33:29 +0000 2015,668588141352083500,668588141352083457,"Hello mom, miss you so much. lelahmu pagi sampai sore semoga berkah yaa bu, sehat sehat terus ya… (w/ IBU) [pic] — https://t.co/R3ZfX9p8Nn","<a href=""https://path.com/"" rel=""nofollow"">Path</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,false,in
[object Object],Mon Nov 23 00:33:21 +0000 2015,668588108003319800,668588108003319809,@Candlewick24 oh. Hello.,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,668588034137395200,668588034137395205,416041530,416041530,Candlewick24,[object Object],,,,,false,0,0,[object Object],false,false,,en
[object Object],Mon Nov 23 00:33:19 +0000 2015,668588098092056600,668588098092056576,"@mlfshannon hello little one! i'm exid's mother, solji. it's nice to see you here!","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,,,4320133705,4320133705,mlfshannon,[object Object],,,,,false,0,0,[object Object],false,false,,en
[object Object],Mon Nov 23 00:36:44 +0000 2015,668588959010811900,668588959010811904,"On Sunday, November 22, 2015 at 6:10 PM, #VelvetSky tweeted an update tweet with a picture of her cat… https://t.co/zEAqGgPDLa","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,false,en
[object Object],Mon Nov 23 00:37:04 +0000 2015,668589045132476400,668589045132476417,Nerd cat life 😎✌🏾️🎮👾 #starwars #battlefront #theforceisstrongwiththisone #thisithecatyourelookingfor… https://t.co/qP4S3qc2Sc,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,false,en
[object Object],Mon Nov 23 00:37:01 +0000 2015,668589031085760500,668589031085760513,"Also, there's a ""Spritz"" the Cat. *FACEPALM*","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,,en
[object Object],Sun Nov 22 13:32:13 +0000 2015,668421730071945200,668421730071945216,Marketing giant Interpublic Group leasing big space in Century City #Marketing https://t.co/KsHcE8kYbf,"<a href=""http://www.socialcloudsuite.com"" rel=""nofollow"">SocialCloudSuite</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,false,en
[object Object],Thu Nov 19 17:11:20 +0000 2015,667389707328712700,667389707328712704,#SocialMedia: Marketing giant Interpublic Group leasing big space in Century City: Marketing... https://t.co/mdUqu2En3E #SocialNetworking,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,false,en
[object Object],Thu Nov 19 17:11:19 +0000 2015,667389704862462000,667389704862461952,#Marketing: Marketing giant Interpublic Group leasing big space in Century City: Marketing giant Interpub... https://t.co/UE7Z6KZGDb #SMM,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,false,en
[object Object],Thu Nov 19 17:11:20 +0000 2015,667389705810415600,667389705810415616,#Marketing: Marketing giant Interpublic Group leasing big space in Century City: Marketing giant Interpub... https://t.co/mdUqu2En3E #SMM,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,false,en
[object Object],Wed Nov 18 18:35:55 +0000 2015,667048607338500100,667048607338500096,#rankage reviews McCann Parts Ways With Cuervo: Interpublic Group of Cos.' McCann says it is resigning the Jos... https://t.co/czIvInpwSJ,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,false,en
[object Object],Wed Nov 18 16:03:19 +0000 2015,667010203963932700,667010203963932672,"Now Hiring: Senior Counsel at Interpublic Group (New York, NY) https://t.co/pKhLX8f5sZ #legaljobs #lawjobs","<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,false,en
[object Object],Wed Nov 18 14:19:11 +0000 2015,666983996631425000,666983996631425029,https://t.co/nf2eEEcFMm #advertising #marketing #news #rt Marketing giant Interpublic Group leasing big space i... https://t.co/Aip13AZFUU,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,false,en
[object Object],Wed Nov 18 14:17:38 +0000 2015,666983605588074500,666983605588074498,Marketing giant Interpublic Group leasing big space in Century City: Marketing giant Interpublic Gr... https://t.co/QtSmMxst7R #Marketing,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,false,en
[object Object],Mon Nov 23 00:37:03 +0000 2015,668589037884584000,668589037884583936,VA|BESPOKE Intel: Donald Trump Tweets A Wildly Inaccurate Graphic To Portray Black Peop... https://t.co/IXEJrgQlYv https://t.co/mM9cRpRGoM,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,false,en
[object Object],Mon Nov 23 00:37:00 +0000 2015,668589027608563700,668589027608563713,@JSchabl this tweet is an excellent example of how you can't teach an old dog new tricks.,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,668511809981149200,668511809981149185,239873294,239873294,JSchabl,[object Object],,,,,false,0,0,[object Object],false,false,,en
[object Object],Sun Nov 22 12:55:52 +0000 2015,668412582991007700,668412582991007746,"#Facebook dominates the social space, accounting for 1.5 billion users! https://t.co/bjoBnbLw3h #Facts","<a href=""http://www.edgetheory.com"" rel=""nofollow"">EdgeTheory</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,false,en
[object Object],Sat Nov 21 00:15:43 +0000 2015,667858893914116100,667858893914116096,#DidYouKnow In beginning of 2015 2.078 billion people had active #socialmedia accounts. That is 29% of the world. https://t.co/WaOzDIhxno,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,false,en
[object Object],Fri Nov 20 21:35:39 +0000 2015,667818611419910100,667818611419910144,88% of American Adults Use the #Internet https://t.co/NhtP6N8Btl,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,false,en
[object Object],Fri Nov 20 18:03:26 +0000 2015,667765207125610500,667765207125610497,"#Facebook dominates the social space, accounting for 1.5 billion users! https://t.co/yp6JXLGgWF #SocialMediaFact","<a href=""http://www.edgetheory.com"" rel=""nofollow"">EdgeTheory</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,false,en
[object Object],Mon Nov 23 00:37:08 +0000 2015,668589060995190800,668589060995190784,NBA JAM by EA SPORTS™ for iPad - Electronic Arts https://t.co/vtjy8ZsCGd https://t.co/Hm12JnzE11,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,false,en
[object Object],Sun Nov 22 08:17:16 +0000 2015,668342470636380200,668342470636380160,Publicis CEO: Life is stronger than terror and we should stand tall via the @FoxNews App.  https://t.co/HHRsDmPm2N,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,false,en
